aptlist-href,size,rooms,price,location,arrondissement,neighborhood,description,keyword search,balcon,terrasse,lumineux,jardin,ascenseur,Floor,étage élevé,dernier étage,étage,cœur,quai,parking,cave,grenier,parquet,piscine,garage,double vitrage,source
 


 Appartement Lyon 03 69003

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,TRUE,FALSE,TRUE,FALSE,FALSE,6,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-0e9a2d37-605e-aab3-5fcf-cb501e705a9c.htm?mea=neuf,65,3,330500,LYON 5E (69005),5,null,"TRAVAUX EN COURS Frais de notaires offerts jusqu'au 31 mai 2018 A 15mn seulement de la place
 Bellecour, des boutiques, des restaurants et des prestigieuses enseignes de la Presqu'île. Une nouvelle résidence nichée dans un espace de nature préservé du 5ème arrondissement. Ivory Park propose des appartements du studio au 5 pièces avec loggia, balcon ou terrasse. Des villas sur le toit avec panoramas exceptionnels. Un lieu résolument exclusif !
 


 Appartement Lyon 69005

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,TRUE,TRUE,FALSE,FALSE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-8d3d853d-06ce-8f28-4b52-3c9ff3d7496f.htm?mea=neuf,64,3,330500,LYON 5E (69005),5,null,"TRAVAUX EN COURS Frais de notaires offerts jusqu'au 31 mai 2018 A 15mn seulement de la place
 Bellecour, des boutiques, des restaurants et des prestigieuses enseignes de la Presqu'île. Une nouvelle résidence nichée dans un espace de nature préservé du 5ème arrondissement. Ivory Park propose des appartements du studio au 5 pièces avec loggia, balcon ou terrasse. Des villas sur le toit avec panoramas exceptionnels. Un lieu résolument exclusif !
 


 Appartement Lyon 69005

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,TRUE,TRUE,FALSE,FALSE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-d96b4065-48f5-c040-1257-acc927b273dc.htm,72,3,330000,LYON 4E (69004) | Croix Rousse - Saône,4,Croix Rousse - Saône,"69004 LYON - Quai Joseph Gillet - LUMINEUX ET MODERNE T3 - TRAVERSANT - VUE SAONE - BALCONS
 - GARAGE - Efficity, l'agence qui estime votre bien en ligne, vous propose ce bel appartement de type 3 de 72,85 m2, situé au 4ème étage d'une copropriété récente et sécurisée avec accès digicode et ascenseur. Ce bien est composé d'un hall d'entrée avec bureau desservant un lumineux séjour plein ouest de 23m2 avec cuisine ouverte et équipée de 11m2. Deux balcons traversent cet espace de vie, l'un avec une vue dégagée sur la Saône à  l'ouest, l'autre sur les Balmes à  l'Est. Aucun vis-à -vis. Côté nuit, deux chambres de 9 et 13m2. Une salle de bains et un WC séparé complètent ce bien. Appartement entièrement rénové, aucun travaux à  prévoir. Chauffage individuel au gaz. Possibilité d'acquérir un garage en box fermé en sus du prix. Pour plus d'informations, contactez Saad TOUZANI, par téléphone ou par mail. efficity SA, au capital de 315 572 à‚¬ - Carte professionnelle T 12024 délivrée par la Préfecture de police de Paris - Siège : 100 bd du Montparnasse 75014 Paris - Garantie Financière CEGC pour un montant de 1150000,00à‚¬ - RCS : Paris 497617746 - Saad Touzani, agent commercial du réseau immobilier effiCity est inscrit au RSAC de Lyon nème838 161 313 Ref annonce : 37622-0902
 


 Appartement Lyon 04 69004

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,TRUE,FALSE,TRUE,FALSE,TRUE,4,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-d764ec8a-ab86-4740-4650-6c3c477a1c73.htm,86,3,330000,LYON 5E (69005) | Quartiers anciens,5,Quartiers anciens,"Situé dans le quartier historique Saint Georges à  Lyon 5ème, proche du
 métro Vieux Lyon, ce appartement T3 de 86m2 carrez dont 21m2 carrez en mezzanine, prend place au premier étage d'un immeuble Renaissance. Il faut imaginer dans cet appartement un plateau brut à  repenser de A à  Z au gré de vos envies, tout en bénéficiant du cachet de l'ancien avec son plafond à  la française. La localisation, les volumes et le potentiel de ce bien sont incontestablement ses atouts majeurs. Idéal pour un investissement locatif ou un pied à  terre. Soumis au statut de la copropriété : 24 lots - charges annuelles 1 150euros. Contact : Xavier - 06 99 01 03 61 Réf. annonce : 831EL
 


 Appartement Lyon 05 69005

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-fd17e0d5-6d7a-fe09-5088-a1ed2ce4d55f.htm,60,3,330000,LYON 5E (69005),5,null,"LYON 5 - POINT DU JOUR - T3 neuf de 60m2 - Stationnement privatif - Belles Prestations
 - Terrasse pour repas Sud - Normes BBC - Prêt taux 0% OK - Pinel OK - Frais de notaire réduits - dispoà deux mille dix neuf - 330 000 à‚¬ IMMOCOMVOUS 07 69 21 91 58 info@immocomvous.fr photo noncontractuel.
 


 Appartement Lyon 05 69005

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,TRUE,FALSE,FALSE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-82131a4f-7138-075b-ce2f-5594c316bb63.htm,83,3,330000,LYON 3E (69003) | Voltaire - Part Dieu/Mutualité - Pr...,3,Voltaire - Part Dieu/Mutualité - Pr...,"69003 LYON - T3 DE 83 M2 VENDU LOUE - GARIBALDI Efficity, l'agence qui estime votre bien en ligne
 , vous propose cet appartement T3 de 83 m2 vendu loué, au troisième étage d'une résidence située rue de l'Abondance. Cet appartement se compose d'une entrée, d'un salon de 30 m2 lumineux avec de grandes fenêtres en angle, de deux chambres en parquet de 12 et 14 m2, d'une cuisine séparée, d'une salle de bains et de toilettes séparées. Une cave et un grenier complètent ce bien. Cet appartement est actuellement loué à  917à‚¬/mois charges comprises, incluant l'eau et le chauffage, le bail se terminant en novembre 2019. Pour investisseurs donc... ou pour acquéreurs patients! Honoraires à  la charge du vendeur. Pour tout renseignements, merci de vous adresser à  Germain Tisserand par mail (gtisserand@efficity.com) ou par téléphone au 06 66 10 38 80. efficity SA, au capital de 315 572 à‚¬ - Carte professionnelle T 12024 délivrée par la Préfecture de police de Paris - Siège : 100 bd du Montparnasse 75014 Paris - Garantie Financière CEGC pour un montant de 1150000,00à‚¬ - RCS : Paris 497617746 - Germain Tisserand, agent commercial du réseau immobilier effiCity est inscrit au RSAC de LYON nème811992478 Ref annonce : 36716-0894
 


 Appartement Lyon 03 69003

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,FALSE,TRUE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-9b683208-9414-d7e8-c40e-0449e5e06589.htm,70,3,330000,LYON 1ER (69001),1,null,"TERREAUXRue Puit GAILLOTAppartement T3 / 1er étage70 m2 / 2 Chambres / Cuisne sur
 courChauff Indi Gaz / HSP 3.80Prévoir travaux de renovation importantsTEL : REGIE PATRIMOINE 0673426993
 


 Appartement Lyon 01 69001

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-36c01d52-26ab-e612-e772-f1d70b9a1688.htm,56,3,330000,LYON 3E (69003),3,null,"LYON 3 - A 15 min à  pied de la Gare de la Part Dieu. Dans petite copropriété
 de 11 logements. Appartement T3 d'environ 57 m2 comprenant un séjour avec cuisine ouverte donnant sur balcon, 2 chambres, une salle de bains. (Plan sur demande). Fin de travaux 1er ou 2ème trimestre 2019 (FNR). Prestations haut de gamme, nombreux rangements. Place de parking en supplément. (à­Prix 330 000 à‚¬ commission incluse à  la charge de l'acquéreur - 315 810 à‚¬ hors honoraires soit 4,49% TTC) Nème mandat 5848. Réf. annonce : 17512383
 


 Appartement Lyon 03 69003

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,TRUE,FALSE,FALSE,FALSE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-9f6ef8d0-ad7b-2037-952b-f26b7468a6d0.htm,125,5,330000,LYON 2E (69002) | Perrache - Confluence,2,Perrache - Confluence,"Appartement type Loft sur deux niveaux quartier Charlemagne. A deux pas de la fac catho, type 4 en
 souplex comprenant vaste pièce de vie avec cuisine US aménagée, salle à  manger, séjour, 3 chambres, buanderie, SDB et 2 WC. Appartement au calme, proche métro, tram et gare Perrache. Double vitrage PVC, pièce de vie très lumineuse. Centre Commercial Confluence à  10 min. Charges annuelles : 2515 euros, eau froide incluse. Nombre de lots : 142. Nème mandat 11789. Réf. annonce : 15741229
 


 Appartement Lyon 02 69002

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,FALSE,FALSE,FALSE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,logicImmo

http://www.logic-immo.com/detail-vente-49febb91-332b-c3c7-227d-e43506788dfe.htm?mea=neuf,60,3,329500,LYON 5E (69005),5,null,"TRAVAUX EN COURS Frais de notaires offerts jusqu'au 31 mai 2018 A 15mn seulement de la place
 Bellecour, des boutiques, des restaurants et des prestigieuses enseignes de la Presqu'île. Une nouvelle résidence nichée dans un espace de nature préservé du 5ème arrondissement. Ivory Park propose des appartements du studio au 5 pièces avec loggia, balcon ou terrasse. Des villas sur le toit avec panoramas exceptionnels. Un lieu résolument exclusif !
 


 Appartement Lyon 69005

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,TRUE,TRUE,FALSE,FALSE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-523710c2-f550-4a5c-2654-9a871af53e44.htm,72,4,329000,LYON 4E (69004),4,null,"Vente Lyon 69004 - Exclusivité - Au pied du plateau de la Croix-Rousse à  quelques
 minutes des quais de Saône, T4 de 72m2 environ + 6m2 de loggia en dernier étage, dans résidence avec gardien et jardin arboré. Appartement traversant, très lumineux, refait à  neuf au goà»t du jour et sans vis à  vis, composé d'un séjour orienté sud ouest avec sa cuisine américaine équipée, de 3 chambres avec placards dont une avec douche à  l'italienne, d'1 salle de bains et d'1 WC. Une cave complète ce bien. Stationnement libre au pied de la résidence. Transports (métro, bus), crèches, écoles, collège, lycée (St Exupéry), commerces à  proximité. A 10mn du Centre Ville, de Vaise et des axes routiers (Teo, A6), à  15mn de la Part-Dieu. Du prêt à  vivre, contemporain, au calme et avec vue, dans un écrin de verdure. Contact : Marie Clemares 06 42 30 40 30 Réf. annonce : 1_4340A
 


 Appartement Lyon 04 69004

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,FALSE,TRUE,TRUE,FALSE,null,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-821dded8-61b4-86eb-576f-5fde78048795.htm,73,3,329000,LYON 4E (69004),4,null,"69004 LYON : Votre contact Nicolas Tanieres au 0668977272 vous présente un bien de type 4
 , avec une vue exceptionnelle.... Situé dans un écrin de verdure, à  mi chemin entre la croix rousse et les bords de saône, cet appartement saura vous déduire, par la qualité de sa rénovation contemporaine, réalisée tout récemment avec soin et goà»t... 1 grande cuisine équipée, 2 petites chambres et une chambre parentale, sans oublier une grande salle de bain.... Chauffage collectif gaz et stationnement facile au sein de la co-propriété. Une visite s'impose !!!!! Nème mandat 1546. Réf. annonce : 18255266
 


 Appartement Lyon 04 69004

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,FALSE,FALSE,FALSE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-8a09b19e-1992-e174-ad74-01470b66ff00.htm,55,3,329000,LYON 8E (69008) | Monplaisir,8,Monplaisir,"Au COEUR de MONPLAISIR, Angle ST-NESTOR/ST GERVAIS, Notre Nouvelle Résidence LE COSY, F3 de
 55.30m2, avec Balcon de 5m2, Grand séjour avec cuis. ouverte de 26.55m2, 2 chbres ( 13.85m2 et 10m2 ), SdB, wc, double expo, Prestations Haut de Gamme, RT2012, livr. 2ème/3ème Trim.2019, Prix en DIRECT PROMOTEUR ( sans intermédiaire ). PRIX: 329 000euros. Garage : 20000 euros. CONTACTEZ NOUS VITE au 06.15.75.57.09 ou CONFIANCE IMMOBILIER 108 Avenue des Frères Lumière, 69008 LYON Réf. annonce : 1101182
 


 Appartement Lyon 08 69008

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,TRUE,FALSE,FALSE,FALSE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-2f4704c6-f610-0c1b-4345-53968712dc8f.htm,74,4,329000,LYON 4E (69004),4,null,"Nouveauté Pietrapolis - Superbe rénovation pour cet appartement en dernier étage! Vous recherchez un appartement lumineux, calme et ou n'aurez plus qu'à  poser vos valises ? Ce bien est fait pour vous ! Les 74 m2 ont été totalement optimisés puisque vous bénéficiez de 2 chambres équipées de rangements, une spacieuse suite parentale bénéficiant d'une vue sur la Saône et les Monts d'Or, une pièce de vie agrémentée d'une cuisine ouverte totalement équipée donnant sur une loggia vous offrant un second panoramique côté sud-ouest. Une salle de bains et un WC séparé agrémentent ce bien. Pour tout complément d'information ou pour organiser une visite, contactez Thibaut PLANCHE au 06.74.36.55.43 - t.planche@pietrapolis.fr Diagnostics en cours. Bien soumis au régime de la copropriété. Réf. annonce : TP17188
 


 Appartement Lyon 69004

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,FALSE,TRUE,FALSE,FALSE,null,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-692e4662-45db-bcaf-571e-fbc9902a8d98.htm,74,4,329000,LYON 4E (69004),4,null,"Nouveauté Pietrapolis - Sur la commune de Lyon 4ème - Superbe rénovation pour
 cet appartement en dernier étage ! Vous recherchez un appartement lumineux, calme et ou n'aurez plus qu'à  poser vos valises ? Ce bien est fait pour vous ! Les 74 m2 ont été totalement optimisés puisque vous bénéficiez de 2 chambres équipées de rangements, une spacieuse suite parentale bénéficiant d'une vue sur la Saône et les Monts d'Or, une pièce de vie agrémentée d'une cuisine ouverte totalement équipée donnant sur une loggia vous offrant un second panoramique côté sud-ouest. Une salle de bains et un WC séparé agrémentent ce bien. Pour tout complément d'information ou pour organiser une visite, contactez Thibaut PLANCHE au 06.74.36.55.43 - t.planche@pietrapolis.fr Diagnostics en cours. Bien soumis au régime de la copropriété. Réf. annonce : 1091
 


 Appartement Lyon 69004

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,FALSE,TRUE,FALSE,FALSE,null,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-bec163c4-41e1-fabd-8a5c-8709e4cfa3dc.htm,79,5,328808,LYON 8E (69008) | Bachut - Transvaal/Etats Unis/La Pl...,8,Bachut - Transvaal/Etats Unis/La Pl...,"MAGNIFIQUE T5 DUPLEX 79 m2 en attique avec terrasse , 1 garage et 1 cave .A Lyon 8, quartier en
 plein développement, à  proximité de la place Général André, des écoles, des commerces et des transports (bus, futur tram), découvrez ce magnifique T5 comportant , au calme dans une résidence sécurisée de 16 logements située avenue Paul Santy.Appartement de 79 m2 en duplex dernier étage : haut donnant sur une terrasse de 15 m2 et comprenant séjour/cuisine/1 chambre et salle d'eau, bas comprenant 3 chambres avec 1 salle de bain et WC.Prestations de qualité: stratifié dans les chambres, peinture blanche, volets roulants électriques, RT2012,...Frais de notaire réduits. Dernières normes en vigueur.PRIX: 328 808 euros TTC, incluant 1 cave et 1 garage en sous-sol .Prix affiché en TVA 5,5% sous réserve de conditions d'éligibilité de l'acquéreur.CONTACT 07 62 21 99 60
 


 Appartement Lyon 08 69008

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,TRUE,FALSE,FALSE,FALSE,null,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-18b85689-998b-7b40-e0d7-5f2ffde00f4e.htm,49,2,327000,LYON 6E (69006) | Tête d'Or - Vitton,6,Tête d'Or - Vitton,"Nouvelle résidence de standing, idéalement situéeà quelques minutes du
 métro B (arrêt Brotteaux),quartierdynamique et résidentiel. Cadre de vie privilégié proche du parc de laTête d'Or et de nombreux commerces Réf. annonce : 2Lyon6
 


 Appartement Lyon 06 69006

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,FALSE,FALSE,FALSE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-b349b72e-ccc2-24d8-0352-1628135aa250.htm?mea=neuf,63,3,326500,LYON 5E (69005),5,null,"TRAVAUX EN COURS Frais de notaires offerts jusqu'au 31 mai 2018 A 15mn seulement de la place
 Bellecour, des boutiques, des restaurants et des prestigieuses enseignes de la Presqu'île. Une nouvelle résidence nichée dans un espace de nature préservé du 5ème arrondissement. Ivory Park propose des appartements du studio au 5 pièces avec loggia, balcon ou terrasse. Des villas sur le toit avec panoramas exceptionnels. Un lieu résolument exclusif !
 


 Appartement Lyon 69005

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,TRUE,TRUE,FALSE,FALSE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-c536dca6-3f91-220f-6f33-ae7dc52d47d0.htm?mea=neuf,61,3,326500,LYON 5E (69005),5,null,"TRAVAUX EN COURS Frais de notaires offerts jusqu'au 31 mai 2018 A 15mn seulement de la place
 Bellecour, des boutiques, des restaurants et des prestigieuses enseignes de la Presqu'île. Une nouvelle résidence nichée dans un espace de nature préservé du 5ème arrondissement. Ivory Park propose des appartements du studio au 5 pièces avec loggia, balcon ou terrasse. Des villas sur le toit avec panoramas exceptionnels. Un lieu résolument exclusif !
 


 Appartement Lyon 69005

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,TRUE,TRUE,FALSE,FALSE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-6e03cde4-0a7a-46dd-3693-ade62d6fb1dd.htm?mea=neuf,60,3,326500,LYON 5E (69005),5,null,"TRAVAUX EN COURS Frais de notaires offerts jusqu'au 31 mai 2018 A 15mn seulement de la place
 Bellecour, des boutiques, des restaurants et des prestigieuses enseignes de la Presqu'île. Une nouvelle résidence nichée dans un espace de nature préservé du 5ème arrondissement. Ivory Park propose des appartements du studio au 5 pièces avec loggia, balcon ou terrasse. Des villas sur le toit avec panoramas exceptionnels. Un lieu résolument exclusif !
 


 Appartement Lyon 69005

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,TRUE,TRUE,FALSE,FALSE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-2b3b3e63-33c4-f4d6-d6f4-ed1531f104f7.htm?mea=neuf,63,3,326500,LYON 5E (69005),5,null,"TRAVAUX EN COURS Frais de notaires offerts jusqu'au 31 mai 2018 A 15mn seulement de la place
 Bellecour, des boutiques, des restaurants et des prestigieuses enseignes de la Presqu'île. Une nouvelle résidence nichée dans un espace de nature préservé du 5ème arrondissement. Ivory Park propose des appartements du studio au 5 pièces avec loggia, balcon ou terrasse. Des villas sur le toit avec panoramas exceptionnels. Un lieu résolument exclusif !
 


 Appartement Lyon 69005

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,TRUE,TRUE,FALSE,FALSE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-05006553-cc99-e756-4cc7-98051c9b837b.htm?mea=neuf,60,2,326000,LYON 5E (69005),5,null,"UNE RESIDENCE EXCLUSIVE AU COEUR DU 5EME ARRONDISSEMENTOFFRE DE LANCEMENT : JUSQU'A 8 000 à‚¬ DE
 REMISE ET LES FRAIS DE NOTAIRE OFFERTS jusqu'au 08/04/18 !Réputé pour la colline de Fourvière et le charme historique du Vieux Lyon, le très chic 5e arrondissement affiche une qualité de vie résidentielle préservée.Située à  seulement 5 min du quartier du Point du Jour, coeur battant de l'arrondissement, et à  la lisière de Sainte-Foy-Lès-Lyon et de ses 128 hectares d'espaces verts, cette nouvelle adresse s'inscrit dans un environnement paisible, présentant un bel équilibre entre vitalité citadine et horizons naturels.Entièrement close, cette résidence élégante et intimiste se déploie en retrait de la rue, derrière le cocon protecteur formé par les jardins paysagers. Du 2 au 4 pièces, les 24 appartements offrent des agencements optimisés et se prolongent pour certains sur des balcons, des terrasses ou des jardins privatifs. Deux appartements d'exception en attique de 3 et 4 pièces conjuguent volumes et superbes terrasses plein ciel de plus de 145 m2, agrémentées de jardinières décoratives pour cultiver votre jardin.
 


 Appartement Lyon 05 69005

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,TRUE,TRUE,FALSE,TRUE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-3a2e035d-ffba-4e26-7b97-29188feacb6d.htm?mea=neuf,63,3,326000,LYON 5E (69005),5,null,"Du 14/04/2018 au 29/04/2018 : A ne pas manquer : les frais de notaire sont OFFERTSà­ jusqu'au 29
 avril ! (à­) Hors frais d'hypothèque, frais de garantie et frais bancaires. Offre non cumulables avec toutes autres offres promotionnelles en cours ou à  venir, pour les 6 premières réservations entre le 14 et le 29 avril 2018 et avec une signature de l'acte notarié au plus tard le 30 juin 2018. Conditions détaillées disponibles sur l'espace de vente. Pour sa nouvelle adresse lyonnaise, Kaufman & Broad vous invite au coeur du 5e arrondissement, entre la colline de Fourvière et le charme naturel de Sainte-Foy-Lès-Lyon. Soulignée par des lignes contemporaines épurées et oxygénée par un coeur d'îlot arboré, la résidence séduit par son architecture douce et élégance. Elle accueille seulement 37 appartements, du 2 au 4 pièces, profitant d'agréables espaces extérieurs. Secteur incontournable de Lyon, le 5e arrondissement offre un dynamisme attrayant notamment grâce à  la diversité de ses équipements culturels et sportifs, ainsi que ses nombreuses infrastructures scolaires et sanitaires. Sillonné par plusieurs lignes de transports en commun, il se trouve à  15 min de la Place Bellecour.
 


 Appartement Lyon 69005

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,FALSE,FALSE,FALSE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-78d54532-6e4b-84c6-a981-0abb351dc35a.htm,80,4,325000,LYON 7E (69007) | Gerland,7,Gerland,"LYON 7ème Debourg, proche métro ligne B, tramway et commerces. Au coeur d'une
 résidence moderne bénéficiant de jardins intérieurs clos et sécurisés, T4 de 80m2 environ, séjour et cuisine US, 3 chambres, salle de bains, rangements, 2 expositions, terrasse de 6m2, calme, possibilité garage en supplément, loi Pinel possible, liv 3t2020.
 


 Appartement Lyon 07 69007

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,TRUE,FALSE,TRUE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-1452cec6-4c9f-6fe3-ca55-68b15cca52c7.htm,106,4,325000,LYON 9E (69009),9,null,"Gare de Vaise : grand T4 avec loggia sur jardin, situé entre métro Gare de Vaise et
 Multiplexe, à  1 minute à  pied de tous les commerces. Il se compose d'une partie jour (cuisine, séjour et grande véranda ) totalement ouvrable pour créer une immense pièce de vie donnant sur un écrin de verdure sans vis-à -vis. La partie nuit se compose de 3 chambres dont une parentale , une salle de bains, des wc séparés et un dressing. Un beau jardin collectif entoure la résidence. Une cave et un parking complètent ce bien. Honoraires à  la charge du vendeur. Réf. annonce : 102
 


 Appartement Lyon 09 69009

 

 
 
 
 Obtenir l'adresse
 
 
 Etre rappelé
 
 
 Demander une visite",#VALUE!,FALSE,FALSE,FALSE,TRUE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,logicImmo

http://www.logic-immo.com/detail-vente-d8eeeae9-0435-4378-e3db-9d44a3157424.htm,123,6,325000,LYON 9E (69009),9,null,"Appartement T6 en duplex de 123 m2 au 7ème et dernier étage avec ascenseur, dans
